time,paw,flow,vol,pmus
0,8.52780392360612,0.049920794705072,0,0
0.01,8.54020636903312,0.0136758870923064,-2.57932157172409e-06,-0.00039426
0.02,8.49732603246805,0.0025823539645938,-1.32036304093018e-05,-0.00157084
0.03,8.46612313989148,9.58831599268996e-06,-2.96404242332611e-05,-0.00351118
0.04,8.47945006598335,-0.0118467284300632,-4.75335821209993e-05,-0.00618467
0.05,8.48413479551725,-0.00879453092183012,-6.31763727919716e-05,-0.00954915
0.06,8.46067680580426,-0.0119063610046755,-7.41768130995152e-05,-0.01355157
0.07,8.51782888429889,-0.0113562284068692,-7.91639192268886e-05,-0.0181288
0.08,8.53677798006587,-0.0105774088030427,-7.74500654211207e-05,-0.02320866
0.09,8.53794878988032,-0.00587869331441248,-6.88210048612146e-05,-0.02871104
0.1,8.57391301169678,-0.00613130747362873,-5.37256703611402e-05,-0.03454915
0.11,8.5681334296249,0.00231856835223208,-3.32388937896522e-05,-0.04063093
0.12,8.55996592595512,0.00417707110166969,-9.18079464039157e-06,-0.04686047
0.13,8.55461276334064,0.0125029113581809,1.67661409751108e-05,-0.05313953
0.14,8.47619478489632,0.0199414233770699,4.35535308947382e-05,-0.05936907
0.15,8.46999684417379,0.0090358286807938,7.05416208641199e-05,-0.06545085
0.16,8.51248648636374,0.00252758440677167,9.72988933600081e-05,-0.07128896
0.17,8.50843027016101,-0.000845331648379732,0.000123492096170836,-0.07679134
0.18,8.49556829034904,0.00103697912631854,0.000148836826618813,-0.0818712
0.19,8.4728396625554,-0.00457112779066752,0.000173078083158058,-0.08644843
0.2,8.52712060750131,-0.0057568614313198,0.000195984532467142,-0.09045085
0.21,8.60055849267546,-0.00533752754809493,0.000217348275594,-0.09381533
0.22,8.57875665466604,-0.00145180298349037,0.000236986655082606,-0.09648882
0.23,8.50512040634305,0.00144961325153571,0.000254744594530954,-0.09842916
0.24,8.44790573652221,0.00595306780997172,0.000270496811669605,-0.09960574
0.25,8.43294920404099,0.004710706485281,0.000284111114240537,-0.09995729
0.26,8.42588234267248,0.00610501721961688,0.00029594583269633,-0.1
0.27,8.39148051767472,0.00636083125420118,0.000306806707107049,-0.09995729
0.28,8.36155648891069,0.00300269529557225,0.000317180327627162,-0.09982922
0.29,8.35361386755305,0.00707641479650265,0.00032723165303311,-0.09961603
