time,paw,flow,vol,pmus
0,8.44658568919131,0.0297713739338972,0,0
0.01,8.21176156252689,0.0118317712824309,-2.4282019636903e-06,-0.00039426
0.02,8.32881397549696,0.0226559189097449,-1.20829133543029e-05,-0.00157084
0.03,8.24687882624832,0.00869989230420656,-2.70751623430133e-05,-0.00351118
0.04,8.23219637034012,0.0140566525552795,-4.33573415205192e-05,-0.00618467
0.05,8.23221454706589,0.0148862729932734,-5.81223377776641e-05,-0.00954915
0.06,8.26056145939467,0.00316741759724314,-6.83608157699073e-05,-0.01355157
0.07,8.25289183992939,-0.00736559175776506,-7.2925515408193e-05,-0.0181288
0.08,8.23636502087815,-0.00312687798876855,-7.12911905843417e-05,-0.02320866
0.09,8.31351077933622,-0.000370903038202935,-6.33860979177176e-05,-0.02871104
0.1,8.35914134737172,0.00574304014830302,-4.95536806068035e-05,-0.03454915
0.11,8.34026568509371,-0.00413274365947413,-3.05999120296097e-05,-0.04063093
0.12,8.33958331388848,0.00604292512874361,-8.08163281242612e-06,-0.04686047
0.13,8.33860938518232,0.0179547712069606,1.68228100222418e-05,-0.05313953
0.14,8.34135734877281,0.022696666966232,4.29410043224575e-05,-0.05936907
0.15,8.30025377426479,0.0134329126797583,6.97078354592317e-05,-0.06545085
0.16,8.28801317085802,0.0235454389514903,9.650324925835e-05,-0.07128896
0.17,8.30616351165335,0.0230820042923954,0.000122893090784165,-0.07679134
0.18,8.31348985222442,0.023945455730178,0.000148517580312292,-0.0818712
0.19,8.32114778071148,0.0153108501013629,0.000173124914703041,-0.08644843
0.2,8.32588019168927,0.00819852410263274,0.000196457536977797,-0.09045085
0.21,8.27786585291857,0.0123709762954104,0.000218295745591714,-0.09381533
0.22,8.31422412907045,0.0145284951651349,0.00023844656486701,-0.09648882
0.23,8.32020078351874,0.00122712740842388,0.000256744201934745,-0.09842916
0.24,8.30145150164052,-0.00334258112757454,0.000272955945715622,-0.09960574
0.25,8.29231022373421,-0.0034670560525041,0.000287207798589335,-0.09994965
0.26,8.29694768555072,0.00383863053728904,0.000299436200945021,-0.1
0.27,8.27926906620121,0.00772173722020845,0.000310689433349145,-0.09994965
0.28,8.25464754835713,0.00114784415440825,0.000321293957181589,-0.09979871
0.29,8.21221097131701,0.0103138897736798,0.000331423949385609,-0.09954749
0.3,8.16933853557079,0.0099227473686625,0.00034120404031066,-0.09919648
0.31,8.14966824977163,0.0159602588950091,0.00035069070652764,-0.0987464
0.32,8.17718768232582,0.0194752043824363,0.00035987401728282,-0.09819814
