time,paw,flow,vol,pmus
0,7.62567477062742,0.0113568777276339,0,0
0.01,7.67683971141838,0.00290117939084533,-2.42147283606055e-06,-0.00039426
0.02,7.63584280711845,-0.00119483986816001,-1.2037182075794e-05,-0.00157084
0.03,7.67150497840859,-0.0133670064235555,-2.69687183495919e-05,-0.00351118
0.04,7.68106991395746,-0.0153732959346793,-4.31731331340346e-05,-0.00618467
0.05,7.63781530798617,-0.010678897347709,-5.78949654129177e-05,-0.00954915
0.06,7.74148753895227,-0.0148836102077027,-6.8095977840487e-05,-0.01355157
0.07,7.74080980945588,-0.0156883592995595,-7.26388999417325e-05,-0.0181288
0.08,7.7543269863956,-0.012263861977193,-7.1001497034483e-05,-0.02320866
0.09,7.72556832813332,-0.000266692050162271,-6.31145413947864e-05,-0.02871104
0.1,7.66269813439551,-0.000935811528995655,-4.93620246398835e-05,-0.03454915
0.11,7.67134655716604,-0.00147284094901375,-3.04686207947428e-05,-0.04063093
0.12,7.65026568110147,0.00359357851297323,-8.01960023065233e-06,-0.04686047
0.13,7.55818042436093,0.0145074683037384,1.68277688166952e-05,-0.05313953
0.14,7.50342695079432,0.0145352997477275,4.29025066160491e-05,-0.05936907
0.15,7.51528364515317,0.0203588050097661,6.96471240563211e-05,-0.06545085
0.16,7.56241909460271,0.0227140587290786,9.64359358028402e-05,-0.07128896
0.17,7.58518902740994,0.0205149126004171,0.000122807649681893,-0.07679134
0.18,7.59570880099035,0.0151987332251773,0.000148451758113772,-0.0818712
0.19,7.6222527186963,0.00504647142999387,0.000173077309441835,-0.08644843
0.2,7.64399252210434,-0.00213017480321304,0.000196410066502251,-0.09045085
0.21,7.72080466394965,0.00261923463845801,0.000218261589920696,-0.09381533
0.22,7.66590840173387,0.00482619108531089,0.000238426598884946,-0.09648882
0.23,7.66900023510378,0.000875737385127076,0.000256736703591271,-0.09842916
0.24,7.6332371721759,0.00320262300957267,0.000273078415166204,-0.09960574
0.25,7.58619716208102,0.00676065130819088,0.000287201375254047,-0.09994665
0.26,7.53169175392839,0.0139519100589148,0.000299601871457965,-0.1
0.27,7.5069929338284,0.0132136953868803,0.000310827794137261,-0.09994665
0.28,7.48475746266489,0.00635002065071935,0.000321387535801007,-0.09978671
0.29,7.49791939323752,-0.00226497356606111,0.000331491351775442,-0.09952052
0.3,7.45233227643094,0.000825048893594626,0.000341253619744642,-0.09914865
